description = Hola forastero! Confeccionamos las mejores ropas de la zona.
head = 304
heading = 3
body = 135
ai_type = 1
object_type = 3
object_count = 7
object1 = 507-1000
object2 = 502-1000
object3 = 707-1000
object4 = 671-1000
object5 = 670-1000
object6 = 524-1000
object7 = 370-1000
backup = 1

[NPC88]
name = Armaduras
npc_type = 12
description = Tengo a la venta las mejores armaduras de la isla!
head = 6
body = 93
heading = 4
ai_type = 1
object_type = 3
object_count = 7
object1 = 359-1000
object2 = 499-1000
object3 = 667-1000
object4 = 360-1000
object5 = 648-1000
object6 = 484-1000
object7 = 1004-1000
backup = 1

#################### Arghal ####################

[NPC89]
name = Carahuel
npc_type = 12
description = Hola, pequeño amigo! ¿Estas buscando algo para llenar tu estomago? Creo que puedo ayudarte...
head = 474
heading = 3
body = 309
ai_type = 1
object_type = 13
object_count = 4
object1 = 1-1000
object2 = 29-1000
object3 = 158-1000
object4 = 754-1000
backup = 1

[NPC90]
name = Bhoemond
npc_type = 12
description = Sea bienvenido a la famosa taberna de Arghal! Aqui podra saciarse con la mejor comida y la mejor bebida de toda la zona.
head = 17
heading = 3
body = 100
ai_type = 1
object_type = 13
object_count = 10
object1 = 21-1000
object2 = 23-1000
object3 = 24-1000
object4 = 28-1000
object5 = 29-1000
object6 = 26-1000
object7 = 25-1000
object8 = 160-1000
object9 = 42-1000
object10 = 161-1000
backup = 1

[NPC91]
name = Herrero
npc_type = 12
description = Con estas manos he construido algunas armas que te podran servir en tus aventuras... Paga por ellas y seran tuyas!
head = 16
heading = 3
body = 199
ai_type = 1
object_type = 2
object_count = 8
object1 = 15-1000
object2 = 619-1000
object3 = 165-1000
object4 = 389-1000
object5 = 9-1000
object6 = 2-1000
object7 = 125-1000
object8 = 123-1000
backup = 1

[NPC92]
name = Mago
npc_type = 12
description = Bienvenido a mi pequeña escuela de magia, ubicada en el corazon mismo de la ciudad de Arghal.
head = 20
heading = 3
body = 34
ai_type = 1
object_type = 24
object_count = 7
object1 = 199-1000
object2 = 200-1000
object3 = 201-1000
object4 = 202-1000
object5 = 204-1000
object6 = 658-1000
object7 = 659-1000
backup = 1

[NPC93]
name = Steve
npc_type = 12
description = Ven, acercate, que tengo para ofrecerte las mejores prendas masculinas de todo Arghal...
head = 22
heading = 3
body = 342
ai_type = 1
object_type = 3
object_count = 10
object1 = 31-1000
object2 = 32-1000
object3 = 35-1000
object4 = 641-1000
object5 = 501-1000
object6 = 135-1000
object7 = 238-1000
object8 = 239-1000
object9 = 873-1000
object10 = 1036-1000
backup = 1

[NPC94]
name = Virgin
npc_type = 12
description = Bienvenida jovencita! Soy quien hace los mejores atuendos femeninos de todo Arghal, ven y prueba mi mercaderia.
head = 70
heading = 3
body = 80
ai_type = 1
object_type = 3
object_count = 5
object1 = 170-1000
object2 = 504-1000
object3 = 505-1000
object4 = 506-1000
object5 = 382-1000
backup = 1

[NPC95]
name = Odkon
npc_type = 12
description = Acerquese pequeño visitante de Arghal... Tengo prendas a su medida.
head = 404
heading = 3
body = 371
ai_type = 1
object_type = 3
object_count = 7
object1 = 240-1000
object2 = 527-1000
object3 = 486-1000
object4 = 507-1000
object5 = 502-1000
object6 = 707-1000
object7 = 867-1000
backup = 1

[NPC96]
name = Armaduras
npc_type = 12
description = Si tienes agallas como para abandonar la ciudad y enfrentar el peligro de los bosques, deberias comprar una de las armaduras que he fabricado.
head = 39
body = 93
heading = 3
ai_type = 1
object_type = 3
object_count = 3
object1 = 30-1000
object2 = 529-1000
object3 = 668-1000
backup = 1

#################### Arkhein ####################

[NPC97]
name = Tolloz
npc_type = 12
description = Hola! Bienvenido a la taberna de Arkhein, ¿que desea que le sirva?
head = 505
heading = 3
body = 202
ai_type = 1
object_type = 13
object_count = 10
object1 = 21-1000
object2 = 23-1000
object3 = 24-1000
object4 = 28-1000
object5 = 29-1000
object6 = 26-1000
object7 = 25-1000
object8 = 160-1000
object9 = 42-1000
object10 = 161-1000
backup = 1

[NPC98]
name = Herrero
npc_type = 12
description = Ven, pasa, que he fabricado las mas poderosas armas de Arkhein para ti!
head = 505
heading = 3
body = 199
ai_type = 1
object_type = 2
object_count = 9
object1 = 164-1000
object2 = 2-1000
object3 = 19-1000
object4 = 123-1000
object5 = 389-1000
object6 = 401-1000
object7 = 478-1000
object8 = 990-1000
object9 = 1009-1000
backup = 1

[NPC99]
name = Mago
npc_type = 12
description = Bienvenido a mi pequeña tienda de Arkhein... Tengo algunos hechizos que podrian interesarte.
head = 110
heading = 3
body = 46
ai_type = 1
object_type = 24
object_count = 16
object1 = 395-1000
object2 = 203-1000
object3 = 207-1000
object4 = 657-1000
object5 = 206-1000
object6 = 361-1000
object7 = 673-1000
object8 = 202-1000
object9 = 531-1000
object10 = 318-1000
object11 = 537-1000
object12 = 662-1000
object13 = 658-1000
object14 = 659-1000
object15 = 696-1000
object16 = 208-1000
backup = 1

[NPC100]
name = Sastre
npc_type = 12
description = Entrad valiente viajero! En la sastreria de Arkhein estan las mejores ropas del continente.
head = 15
heading = 3
body = 56
ai_type = 1
object_type = 3
object_count = 14
object1 = 45-1000
object2 = 80-1000
object3 = 641-1000
object4 = 501-1000
object5 = 135-1000
object6 = 238-1000
object7 = 239-1000
object8 = 381-1000
object9 = 196-1000
object10 = 357-1000
object11 = 986-1000
object12 = 873-1000
object13 = 1036-1000
object14 = 1010-1000
backup = 1

[NPC101]
name = Sastre
npc_type = 12
description = Ven y mira estas vestimentas, seguro te encantaran!
head = 173
heading = 3
body = 80
ai_type = 1
object_type = 3
object_count = 4
object1 = 504-1000
object2 = 505-1000
object3 = 506-1000
object4 = 382-1000
backup = 1

[NPC102]
name = Sastre
npc_type = 12
description = Aqui encontraras las mejores prendas para enanos y a muy buen precio!
head = 404
heading = 3
body = 159
ai_type = 1
object_type = 3
object_count = 6
object1 = 486-1000
object2 = 507-1000
object3 = 502-1000
object4 = 707-1000
object5 = 671-1000
object6 = 670-1000
backup = 1

[NPC103]
name = Armaduras
npc_type = 12
description = Ven, tengo resistentes armaduras para ofrecerte.
head = 6
body = 93
heading = 4
ai_type = 1
object_type = 3
object_count = 6
object1 = 359-1000
object2 = 499-1000
object3 = 667-1000
object4 = 360-1000
object5 = 648-1000
object6 = 1003-1000
backup = 1

#################### Nueva Esperanza ####################

[NPC104]
name = Roksar
npc_type = 12
description = Hola, buen viajero! Dispongo de todo tipo de provisiones... ¿Que deseas?
head = 505
heading = 3
body = 202
ai_type = 1
object_type = 1
object_count = 8
object1 = 28-1000
object2 = 29-1000
object3 = 26-1000
object4 = 25-1000
object5 = 27-1000
object6 = 42-1000
object7 = 161-1000
object8 = 533-1000
backup = 1

#################### Ciudad Perdida ####################

[NPC105]
name = Herrero
npc_type = 12
description = Tened aqui las armas mas poderosas de estas tierras... Pasad y ved!
head = 505
heading = 3
body = 199
ai_type = 1
object_type = 2
object_count = 9
object1 = 164-1000
object2 = 19-1000
object3 = 123-1000
object4 = 124-1000
object5 = 401-1000
object6 = 125-1000
object7 = 753-1000
object8 = 990-1000
object9 = 1009-1000
backup = 1

[NPC106]
name = Mago
npc_type = 12
description = ¿Estas buscando los hechizos mas poderosos? A buen puerto has llegado...
head = 110
heading = 3
body = 46
ai_type = 1
object_type = 24
object_count = 6
object1 = 542-1000
object2 = 532-1000
object3 = 658-1000
object4 = 659-1000
object5 = 696-1000
object6 = 208-1000
backup = 1

[NPC107]
name = Sastre
npc_type = 12
description = Bienvenidos a la gran sastreria de la Ciudad Perdida! Aqui encontraran las ropas mas exoticas del mundo...
head = 406
heading = 3
body = 130
ai_type = 1
object_type = 3
object_count = 10
object1 = 515-1000
object2 = 490-1000
object3 = 381-1000
object4 = 196-1000
object5 = 357-1000
object6 = 519-1000
object7 = 986-1000
object8 = 873-1000
object9 = 1036-1000
object10 = 1010-1000
backup = 1

[NPC108]
name = Sastre
npc_type = 12
description = Entra! Jamas veras prendas mas bellas que las que tengo para ofrecerte...
head = 474
heading = 3
body = 124
ai_type = 1
object_type = 3
object_count = 6
object1 = 511-1000
object2 = 488-1000
object3 = 508-1000
object4 = 510-1000
object5 = 513-1000
object6 = 514-1000
backup = 1

[NPC109]
name = Sastre
npc_type = 12
description = Aqui en la Ciudad Perdida encontraran las mejores ropas pequeñas de todo el mundo!
head = 402
heading = 3
body = 136
ai_type = 1
object_type = 3
object_count = 6
object1 = 671-1000
object2 = 670-1000
object3 = 512-1000
object4 = 672-1000
object5 = 525-1000
object6 = 526-1000
backup = 1

[NPC110]
name = Armaduras
npc_type = 12
description = Si estas buscando las mejores armaduras de estas tierras, has llegado al lugar correcto...
head = 6
body = 93
heading = 4
ai_type = 1
object_type = 3
object_count = 11
object1 = 672-1000
object2 = 359-1000
object3 = 499-1000
object4 = 667-1000
object5 = 360-1000
object6 = 648-1000
object7 = 356-1000
object8 = 854-1000
object9 = 195-1000
object10 = 243-1000
object11 = 1004-1000
backup = 1

#################### Guardias Armada ####################

[NPC111]
name = Sacerdote Imperial
npc_type = 2
description = Ohhh hijo mio! que la llama de la virtud arda en tu corazon!
head = 4
heading = 3
body = 101
ai_type = 5
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 25
spell2 = 9

[NPC112]
name = Sacerdote Imperial
npc_type = 2
description = Ohhh hijo mio! que la llama de la virtud arda en tu corazon!
head = 5
heading = 3
body = 101
ai_type = 5
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 25
spell2 = 9

[NPC113]
name = Druida Imperial
npc_type = 2
description = Ohhh hijo mio! que la llama de la virtud arda en tu corazon!
head = 101
heading = 3
body = 56
ai_type = 5
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC114]
name = Druida Imperial
npc_type = 2
description = Ohhh hijo mio! que la llama de la virtud arda en tu corazon!
head = 102
heading = 3
body = 56
ai_type = 2
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC115]
name = Druida Imperial
npc_type = 2
description = Ohhh hijo mio! que la llama de la virtud arda en tu corazon!
head = 103
heading = 3
body = 56
ai_type = 2
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC116]
name = Mago Imperial
npc_type = 2
description = Ohhh hijo mio! Que la llama de la virtud arda en tu corazon!
head = 6
heading = 3
body = 130
ai_type = 2
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC117]
name = Mago Imperial
npc_type = 2
description = Ohhh hijo mio! Que la llama de la virtud arda en tu corazon!
head = 6
heading = 3
body = 128
ai_type = 2
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC118]
name = Guardia Imperial
npc_type = 2
description = Dare carcel a todos los criminales!
head = 0
heading = 3
body = 15
ai_type = 1
returning = 1
min_hp = 1000
max_hp = 1000
defense = 30
attack = 400
evasion = 190

[NPC119]
name = Gobernador
npc_type = 11
description = Hola, soy el gobernador de Nix. Bienvenido a nuestra pequeña aldea! Escribe /hogar para obtener la ciudadania.
head = 0
heading = 3
body = 4
ai_type = 1
city = 2

[NPC120]
name = Gobernador
npc_type = 11
description = Hola, soy el gobernador de Banderbill. Bienvenido a nuestra pequeña aldea! Escribe /hogar para obtener la ciudadania.
head = 0
heading = 3
body = 4
ai_type = 1
city = 3

[NPC121]
name = Gobernador
npc_type = 11
description = Hola, soy el gobernador de Lindos. Bienvenido a nuestra pequeña aldea! Escribe /hogar para obtener la ciudadania.
head = 0
heading = 3
body = 4
ai_type = 1
city = 4

[NPC122]
name = Gobernador
npc_type = 11
description = Hola, soy el gobernador de Arghal. Bienvenido a nuestra pequeña aldea! Escribe /hogar para obtener la ciudadania.
head = 0
heading = 3
body = 4
ai_type = 1
city = 5

[NPC123]
name = Gobernador
npc_type = 11
description = Hola, soy el gobernador de Arkhein. Bienvenido a nuestra pequeña aldea! Escribe /hogar para obtener la ciudadania.
head = 0
heading = 3
body = 4
ai_type = 1
city = 6

#################### Guardias Legion ####################

[NPC124]
name = Guardia Infernal
npc_type = 8
description = Por el Señor Oscuro, aniquilara a quienes lo deshonran!
head = 201
heading = 3
body = 170
ai_type = 2
alignment = 2
returning = 1
GuardiaPersigue = 0
attackable = 1
min_hp = 1000
max_hp = 1000
max_hit = 250
min_hit = 115
defense = 30
attack = 400
evasion = 190

[NPC125]
name = Mago del Caos
npc_type = 8
description = El mal prevalecera sobre estas tierras!
head = 202
heading = 3
body = 129
ai_type = 2
alignment = 2
returning = 1
attackable = 1
min_hp = 9550
max_hp = 9550
max_hit = 100
min_hit = 100
defense = 10
attack = 1500
evasion = 190
spell_count = 2
spell1 = 24
spell2 = 23

[NPC126]
name = Golem Oscuro
npc_type = 8
head = 0
heading = 3
body = 141
ai_type = 2
alignment = 2
attackable = 1
unparalyzable = 1
min_hp = 49000
max_hp = 49000
max_hit = 450
min_hit = 300
defense = 30
attack = 400
evasion = 50

[NPC127]
name = Guardia Infernal
npc_type = 0
description = Atencion! Si eres ciudadano e ingresas aqui seras atacado por los guardias de la Legion.
head = 201
heading = 3
body = 170
ai_type = 1
returning = 1
GuardiaPersigue = 0
min_hp = 1000
max_hp = 1000
defense = 30
attack = 400
evasion = 190

[NPC128]
name = Lilith
npc_type = 12
description = Hola, tengo las mejores pociones de la alquimia para principiantes.
head = 77
heading = 3
body = 200
ai_type = 1
object_type = 11
object_count = 5
object1 = 855-1000
object2 = 856-1000
object3 = 857-1000
object4 = 858-1000
object5 = 166-1000
backup = 1

[NPC129]
name = Armaduras Newbie
npc_type = 12
description = Si estas buscando tonicas y armaduras para principiantes, has llegado al lugar indicado.
head = 6
heading = 3
body = 93
ai_type = 1
object_type = 3
object_count = 7
object1 = 1044-1000
object2 = 1045-1000
object3 = 1046-1000
object4 = 1047-1000
object5 = 1048-1000
object6 = 1051-1000
object7 = 1052-1000
backup = 1

[NPC130]
name = Armas Newbie
npc_type = 12
description = Hola novato, tengo algunas armas que pueden ayudarte en tus aventuras.
head = 505
heading = 3
body = 199
ai_type = 1
object_type = 2
object_count = 8
object1 = 861-1000
object2 = 859-1000
object3 = 860-1000
object4 = 564-1000
object5 = 565-1000
object6 = 562-1000
object7 = 561-1000
object8 = 563-1000
backup = 1

[NPC131]
name = Magia Newbie
npc_type = 12
description = Bienvenido a mi pequeña tienda. Tengo algunos hechizos que podrian interesarte.
head = 110
heading = 3
body = 46
ai_type = 1
object_type = 24
object_count = 12
object1 = 199-1000
object2 = 197-1000
object3 = 204-1000
object4 = 205-1000
object5 = 202-1000
object6 = 200-1000
object7 = 201-1000
object8 = 363-1000
object9 = 364-1000
object10 = 862-1000
object11 = 863-1000
object12 = 864-1000
backup = 1

#################### No Hostiles ####################

[NPC132]
name = Gallo
npc_type = 0
head = 0
heading = 3
body = 5
ai_type = 2
attackable = 1
temeable = 450
experience = 10
min_hp = 15
max_hp = 15
max_hit = 1
min_hit = 1
attack = 5
evasion = 5

[NPC133]
name = Cerdo
npc_type = 0
head = 0
heading = 3
body = 6
ai_type = 2
attackable = 1
temeable = 500
experience = 15
min_hp = 35
max_hp = 35
max_hit = 2
min_hit = 1
attack = 10
evasion = 15
sound2 = 4

[NPC134]
name = Vaca
npc_type = 0
head = 0
heading = 3
body = 7
ai_type = 2
attackable = 1
temeable = 810
experience = 10
min_hp = 65
max_hp = 65
max_hit = 5
min_hit = 2
defense = 2
attack = 25
evasion = 15
sound2 = 8

[NPC135]
name = Conejo
npc_type = 0
head = 0
heading = 3
body = 11
ai_type = 2
attackable = 1
temeable = 450
experience = 10
min_hp = 15
max_hp = 15
max_hit = 1
min_hit = 1
attack = 5
evasion = 5

[NPC136]
name = Pavo Real
npc_type = 0
head = 0
heading = 3
body = 20
ai_type = 2
attackable = 1
temeable = 450
experience = 10
min_hp = 15
max_hp = 15
max_hit = 1
min_hit = 1
attack = 5
evasion = 5

[NPC137]
name = Espiritu
npc_type = 0
description = Huye de aqui mientras puedas!
head = 514
heading = 3
body = 8
ai_type = 2

[NPC138]
name = Gallo
npc_type = 0
head = 0
heading = 3
body = 5
ai_type = 2
experience = 10
min_hp = 15
max_hp = 15
max_hit = 1
min_hit = 1
attack = 5
evasion = 5

[NPC139]
name = Cerdo
npc_type = 0
head = 0
heading = 3
body = 6
ai_type = 2
experience = 15
min_hp = 35
max_hp = 35
max_hit = 2
min_hit = 1
attack = 5
evasion = 5

[NPC140]
name = Vaca
npc_type = 0
head = 0
heading = 3
body = 7
ai_type = 2
experience = 10
min_hp = 45
max_hp = 45
max_hit = 3
min_hit = 1
defense = 2
attack = 5
evasion = 5

[NPC141]
name = Cuervo
npc_type = 0
head = 0
heading = 3
body = 68
ai_type = 2
aquatic = 1
attackable = 1
temeable = 1100
experience = 55
min_hp = 30
max_hp = 30
max_hit = 10
min_hit = 4
attack = 25
evasion = 50

[NPC142]
name = Hormiga
npc_type = 0
head = 0
heading = 3
body = 70
ai_type = 2
attackable = 1
temeable = 425
experience = 5
min_hp = 5
max_hp = 5
max_hit = 1
min_hit = 1
attack = 5
evasion = 3

[NPC143]
name = Rata
npc_type = 0
head = 0
heading = 3
body = 71
ai_type = 2
attackable = 1
temeable = 700
experience = 5
min_hp = 15
max_hp = 15
max_hit = 4
min_hit = 2
attack = 10
evasion = 20
sound1 = 47
sound2 = 47

[NPC144]
name = Oso Pardo Domesticado
npc_type = 0
head = 0
heading = 3
body = 73
ai_type = 2
attackable = 1
temeable = 2010
experience = 550
min_hp = 600
max_hp = 600
max_hit = 100
min_hit = 65
attack = 250
evasion = 65

[NPC145]
name = Tortuga de Mar
npc_type = 0
head = 0
heading = 3
body = 74
ai_type = 2
attackable = 1
temeable = 2010
experience = 350
min_hp = 315
max_hp = 315
max_hit = 50
min_hit = 35
attack = 100
evasion = 45

[NPC146]
name = Ely
npc_type = 0
head = 0
heading = 3
body = 143
ai_type = 2
aquatic = 1
max_hit = 1
min_hit = 1
spell_count = 1
spell1 = 5

[NPC147]
name = Fuego Fatuo
npc_type = 0
head = 0
heading = 3
body = 144
ai_type = 2
aquatic = 1
attackable = 1
experience = 6000
gold = 1000
min_hp = 15000
max_hp = 15000
max_hit = 100
min_hit = 100
attack = 1000
evasion = 500
spell_count = 2
spell1 = 24
spell2 = 23

[NPC148]
name = Morgolock
npc_type = 0
head = 0
heading = 3
body = 144
ai_type = 2
aquatic = 1
experience = 2000
gold = 2000
min_hp = 29550
max_hp = 29550
max_hit = 100
min_hit = 100
attack = 1500
evasion = 1500
spell_count = 2
spell1 = 24
spell2 = 23

[NPC149]
name = Gran Aguila
npc_type = 0
head = 0
heading = 3
body = 59
ai_type = 2
attackable = 1
temeable = 1200
experience = 75
min_hp = 40
max_hp = 40
max_hit = 15
min_hit = 4
attack = 25
evasion = 160

[NPC150]
name = Elemental de Agua
npc_type = 0
head = 0
heading = 3
body = 541
ai_type = 2
aquatic = 1
attackable = 1
min_hp = 400
max_hp = 400
max_hit = 120
min_hit = 100
attack = 150
evasion = 200

[NPC151]
name = Elemental de Fuego
npc_type = 0
head = 0
heading = 3
body = 153
ai_type = 2
attackable = 1
min_hp = 200
max_hp = 200
max_hit = 120
min_hit = 100
attack = 100
evasion = 100
spell_count = 1
spell1 = 15

[NPC152]
name = Elemental de Tierra
npc_type = 0
head = 0
heading = 3
body = 543
ai_type = 2
attackable = 1
min_hp = 200
max_hp = 200
max_hit = 120
min_hit = 100
attack = 150
evasion = 100
spell_count = 1
spell1 = 9

[NPC153]
name = Jabali
npc_type = 0
head = 0
heading = 3
body = 150
ai_type = 2
attackable = 1
temeable = 2010
experience = 550
min_hp = 515
max_hp = 515
max_hit = 100
min_hit = 65
attack = 130
evasion = 70

[NPC154]
name = Tigre de Bengala
npc_type = 0
head = 0
heading = 3
body = 147
ai_type = 2
attackable = 1
temeable = 2010
experience = 600
min_hp = 800
max_hp = 800
max_hit = 70
min_hit = 30
attack = 700
evasion = 45

[NPC155]
name = Pato
npc_type = 0
head = 0
heading = 3
body = 88
ai_type = 2
attackable = 1
temeable = 660
experience = 20
min_hp = 30
max_hp = 30
max_hit = 5
min_hit = 3
attack = 10
evasion = 10
sound3 = 96

#################### Hostiles ####################

[NPC156]
name = Murcielago
npc_type = 0
head = 0
heading = 3
body = 9
ai_type = 3
attackable = 1
hostile = 1
temeable = 400
experience = 10
min_hp = 15
max_hp = 15
max_hit = 4
min_hit = 1
magic_defense = 3
attack = 30
evasion = 10
object_count = 5
drop1 = 12-1
drop2 = 12-2
drop4 = 12-15
drop5 = 12-70

[NPC157]
name = Lobo
npc_type = 0
head = 0
heading = 3
body = 10
ai_type = 3
attackable = 1
hostile = 1
temeable = 1250
experience = 100
min_hp = 75
max_hp = 75
max_hit = 18
min_hit = 1
defense = 8
attack = 80
evasion = 25
sound1 = 35
sound2 = 9
object_count = 5
drop1 = 414-1
drop2 = 27-3
drop3 = 1002-1
drop4 = 394-1

[NPC158]
name = Zombie
npc_type = 0
head = 507
heading = 3
body = 196
ai_type = 3
attackable = 1
hostile = 1
experience = 175
min_hp = 250
max_hp = 250
max_hit = 12
min_hit = 4
defense = 20
attack = 100
evasion = 20
sound2 = 33
sound3 = 164
object_count = 5
drop1 = 12-21
drop2 = 45-1
drop3 = 12-50
drop4 = 38-30

[NPC159]
name = Esqueleto
npc_type = 0
head = 0
heading = 3
body = 12
ai_type = 3
attackable = 1
hostile = 1
experience = 47
min_hp = 50
max_hp = 50
max_hit = 8
min_hit = 1
defense = 10
attack = 30
evasion = 30
object_count = 5
drop1 = 12-8
drop2 = 12-8
drop3 = 363-1
drop4 = 2-2
drop5 = 197-1

[NPC160]
name = Serpiente
npc_type = 0
head = 0
heading = 3
body = 13
ai_type = 3
attackable = 1
hostile = 1
temeable = 400
experience = 15
min_hp = 22
max_hp = 22
max_hit = 1
min_hit = 1
attack = 10
sound2 = 103
object_count = 5
drop3 = 38-10
drop4 = 200-1
drop5 = 202-1

[NPC161]
name = Goblin
npc_type = 0
head = 0
heading = 3
body = 14
ai_type = 3
attackable = 1
hostile = 1
temeable = 1500
experience = 95
min_hp = 110
max_hp = 110
max_hit = 12
min_hit = 4
defense = 15
attack = 60
evasion = 40
sound3 = 142
object_count = 5
drop1 = 12-15
drop2 = 12-22
drop3 = 15-1
drop4 = 132-1
drop5 = 39-10

[NPC162]
name = Gallo Salvaje
npc_type = 0
head = 0
heading = 3
body = 5
ai_type = 3
attackable = 1
hostile = 1
temeable = 450
experience = 10
min_hp = 15
max_hp = 15
max_hit = 1
min_hit = 1
attack = 5
evasion = 5
sound3 = 67
object_count = 5
drop1 = 26-1
drop2 = 12-5
drop3 = 12-50

[NPC163]
name = Lord Zombie
npc_type = 0
head = 508
heading = 3
body = 197
ai_type = 3
attackable = 1
hostile = 1
experience = 355
min_hp = 350
max_hp = 350
max_hit = 25
min_hit = 10
defense = 34
attack = 150
evasion = 35
sound2 = 33
sound3 = 164
object_count = 5
drop1 = 12-50
drop2 = 38-7
drop3 = 37-5
drop5 = 395-1

[NPC164]
name = Esqueleto Guerrero
npc_type = 0
head = 0
heading = 3
body = 393
ai_type = 3
attackable = 1
hostile = 1
experience = 155
min_hp = 150
max_hp = 150
max_hit = 18
min_hit = 8
defense = 19
attack = 60
evasion = 50
object_count = 5
drop1 = 12-25
drop3 = 132-1
drop4 = 126-1
drop5 = 380-1

[NPC165]
name = Dragon Rojo
npc_type = 0
head = 0
heading = 3
body = 41
ai_type = 3
attackable = 1
hostile = 1
experience = 8500
min_hp = 5000
max_hp = 5000
max_hit = 300
min_hit = 250
GolpeExacto = 1
defense = 50
attack = 380
evasion = 250
sound3 = 160
object_count = 5
drop1 = 12-1000
drop2 = 239-1
drop3 = 12-4700
drop4 = 981-2
drop5 = 481-1

[NPC166]
name = Araña Gigante
npc_type = 0
head = 0
heading = 3
body = 42
ai_type = 3
attackable = 1
hostile = 1
poisonous = 1
experience = 1450
min_hp = 1000
max_hp = 1000
max_hit = 100
min_hit = 75
attack = 150
evasion = 70
object_count = 5
drop1 = 12-175
drop2 = 38-30
drop3 = 164-1
drop4 = 480-110
drop5 = 206-1

[NPC167]
name = Ogro Esclavo
npc_type = 0
head = 0
heading = 3
body = 205
ai_type = 3
attackable = 1
hostile = 1
experience = 4110
min_hp = 2750
max_hp = 2750
max_hit = 190
min_hit = 70
defense = 10
magic_defense = 15
attack = 200
evasion = 210
sound2 = 78
object_count = 5
drop1 = 12-350
drop2 = 37-55
drop3 = 401-1
drop5 = 697-1

# Repetio
[NPC168]
name = Lobo
npc_type = 0
head = 0
heading = 3
body = 10
ai_type = 3
attackable = 1
hostile = 1
min_hp = 75
max_hp = 75
max_hit = 20
min_hit = 10
defense = 8
attack = 80
evasion = 25
sound1 = 35
sound2 = 9

[NPC169]
name = Ciclope Guardian
npc_type = 0
head = 0
heading = 3
body = 206
ai_type = 3
attackable = 1
hostile = 1
experience = 7288
min_hp = 4500
max_hp = 4500
max_hit = 250
min_hit = 100
defense = 30
magic_defense = 10
attack = 260
evasion = 245
sound2 = 78
object_count = 5
drop1 = 12-900
drop2 = 37-145
drop3 = 990-1
drop4 = 698-1
drop5 = 359-3

[NPC170]
name = Serpiente de Anthares
npc_type = 0
head = 0
heading = 3
body = 207
ai_type = 3
attackable = 1
hostile = 1
experience = 3410
min_hp = 5000
max_hp = 5000
max_hit = 45
min_hit = 10
magic_defense = 50
attack = 300
evasion = 150
sound2 = 103
object_count = 5
drop1 = 12-3000
drop2 = 697-3
drop3 = 698-2
drop4 = 699-1
drop5 = 503-2

[NPC171]
name = Gorila Salvaje
npc_type = 0
head = 0
heading = 3
body = 213
ai_type = 3
attackable = 1
hostile = 1
experience = 1880
min_hp = 1300
max_hp = 1300
max_hit = 130
min_hit = 90
defense = 10
magic_defense = 10
attack = 160
evasion = 70
object_count = 5
drop1 = 12-175
drop2 = 38-30
drop3 = 37-50
drop4 = 480-310
drop5 = 697-2

[NPC172]
name = Goblin
npc_type = 0
head = 0
heading = 3
body = 14
ai_type = 3
attackable = 1
hostile = 1
experience = 45
min_hp = 90
max_hp = 90
max_hit = 12
min_hit = 4
defense = 15
attack = 50
evasion = 40

[NPC173]
name = Djinn de Viento
npc_type = 0
heading = 3
body = 215
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 7000
min_hp = 4200
max_hp = 4200
max_hit = 140
min_hit = 75
defense = 45
attack = 200
evasion = 250
spell_count = 2
spell1 = 9
spell2 = 23
object_count = 5
drop1 = 12-1200
drop2 = 12-1550
drop3 = 37-175
drop4 = 206-1
drop5 = 531-1

[NPC174]
name = Dragon de las Profundidades
npc_type = 0
head = 0
heading = 3
body = 218
ai_type = 3
aquatic = 1
attackable = 1
hostile = 1
experience = 2100
min_hp = 2000
max_hp = 2000
max_hit = 150
min_hit = 90
defense = 50
attack = 300
evasion = 250
spell_count = 2
spell1 = 9
spell2 = 15
sound3 = 89
object_count = 5
drop1 = 12-150
drop3 = 37-120
drop4 = 361-1
drop5 = 206-1

